IPW	SNRPN
IQGAP3	KIF4A
IQGAP3	KIFC1
IQGAP3	MKI67
IRF8	MS4A6A
IRF8	NCKAP1L
IRF8	PLEK
ITGAL	SLAMF6
ITGAL	TMC8
ITGAM	ITGB2
ITGAM	LAIR1
ITGAM	NCKAP1L
ITGAM	SLCO2B1
ITGB2	KLHL6
ITGB2	LAIR1
ITGB2	LCP2
ITGB2	LILRB4
ITGB2	LY86
ITGB2	MS4A6A
ITGB2	MS4A7
ITGB2	MYO1F
ITGB2	NCKAP1L
ITGB2	NFAM1
ITGB2	NLRP3
ITGB2	PARVG
ITGB2	PLCB2
ITGB2	PLEK
ITGB2	PTPRC
ITGB2	RNASE6
ITGB2	SAMSN1
ITGB2	SASH3
ITGB2	SELPLG
ITGB2	SLA
ITGB2	SLCO2B1
ITGB2	SPI1
ITGB2	TBXAS1
ITGB2	TFEC
ITGB2	TYROBP
ITGB2	VSIG4
ITGB2	WAS
KIAA0101	PBK
KIAA0101	TROAP
KIAA0101	UBE2C
KIF11	KIF14
KIF11	KIF20B
KIF11	KIF23
KIF11	MCM10
KIF11	MELK
KIF11	MKI67
KIF11	ZWINT
KIF14	KIF4A
KIF14	MELK
KIF14	MKI67
KIF14	PLK1
KIF14	TOP2A
KIF15	NUF2
KIF18B	KIF4A
KIF18B	KIFC1
KIF18B	MKI67
KIF18B	NUF2
KIF18B	PBK
KIF18B	PLK1
KIF18B	RRM2
KIF18B	TOP2A
KIF18B	TROAP
KIF18B	UHRF1
KIF20A	KIF4A
KIF20A	MKI67
KIF20A	NCAPG
KIF20A	NDC80
KIF20A	PLK1
KIF20A	TOP2A
KIF20A	TROAP
KIF20A	UBE2C
KIF20A	UHRF1
KIF23	KIF4A
KIF23	NUF2
KIF23	PLK1
KIF23	RAD51
KIF2C	KIF4A
KIF2C	KIFC1
KIF2C	MKI67
KIF2C	NCAPH
KIF2C	NDC80
KIF2C	NUF2
KIF2C	ORC1L
KIF2C	PLK1
KIF2C	RACGAP1
KIF2C	TOP2A
KIF2C	TROAP
KIF2C	UHRF1
KIF4A	KIFC1
KIF4A	MELK
KIF4A	MKI67
KIF4A	PBK
KIF4A	PKMYT1
KIF4A	PLK1
KIF4A	PRC1
KIF4A	RACGAP1
KIF4A	RRM2
KIF4A	TOP2A
KIF4A	TROAP
KIF4A	UBE2C
KIF4A	UHRF1
KIFC1	MKI67
KIFC1	MYBL2
KIFC1	NDC80
KIFC1	PLK1
KIFC1	PRC1
KIFC1	RRM2
KIFC1	SPAG5
KIFC1	TOP2A
KIFC1	TROAP
KIFC1	UHRF1
KLHL6	SLA
LAIR1	LCP2
LAIR1	LILRB2
LAIR1	LILRB4
LAIR1	LST1
LAIR1	LY86
LAIR1	MS4A4A
LAIR1	MS4A6A
LAIR1	MS4A7
LAIR1	MYO1F
LAIR1	NCF4
LAIR1	NCKAP1L
LAIR1	NFAM1
LAIR1	PARVG
LAIR1	PLCB2
LAIR1	PLEK
LAIR1	RASGRP4
LAIR1	RNASE6
LAIR1	SAMSN1
LAIR1	SASH3
LAIR1	SELPLG
LAIR1	SLA
LAIR1	SLCO2B1
LAIR1	SPI1
LAIR1	TBXAS1
LAIR1	TFEC
LAIR1	TYROBP
LAIR1	WAS
LAT2	MYO1F
LAT2	PARVG
LAT2	SELPLG
LAT2	SPI1
LCP2	MS4A6A
LCP2	MS4A7
LCP2	NCKAP1L
LCP2	SPI1
LCP2	TYROBP
LILRB2	MS4A6A
LILRB2	MS4A7
LILRB2	TMC8
LILRB4	NCKAP1L
LILRB4	RNASE6
LOC146336	SSTR5
LOC606724	LST1
LOC606724	MYO1F
LOC606724	SPI1
LOC606724	TNFAIP8L2
LOC653566	SPCS2
LST1	MYO1F
LST1	PARVG
LST1	PLCB2
LST1	SPI1
LST1	TNFAIP8L2
LST1	TYROBP
LY86	PARVG
LY86	RNASE6
LY86	SASH3
LY86	SELPLG
LY86	SPI1
LY86	TBXAS1
LY86	TYROBP
MAGED4B	MAGED4
MELK	MKI67
MKI67	NDC80
MKI67	PLK1
MKI67	RRM2
MKI67	TOP2A
MKI67	TROAP
MKI67	UBE2C
MKI67	UHRF1
MPEG1	MS4A4A
MPEG1	MS4A6A
MPEG1	MS4A7
MS4A4A	MS4A6A
MS4A4A	MS4A7
MS4A4A	NCF4
MS4A4A	NCKAP1L
MS4A4A	PLEK
MS4A4A	SLA
MS4A6A	MS4A7
MS4A6A	MYO1F
MS4A6A	NCF4
MS4A6A	NCKAP1L
MS4A6A	NFAM1
MS4A6A	PLEK
MS4A6A	RASGRP4
MS4A6A	RNASE6
MS4A6A	SAMSN1
MS4A6A	SASH3
MS4A6A	SLA
MS4A6A	SLCO2B1
MS4A6A	SPI1
MS4A6A	STAB1
MS4A6A	TBXAS1
MS4A6A	TMC8
MS4A6A	TYROBP
MS4A7	NCKAP1L
MS4A7	PTPRC
MS4A7	SAMSN1
MS4A7	SLA
MS4A7	SLCO2B1
MS4A7	TBXAS1
MYO1F	NCF4
MYO1F	PARVG
MYO1F	PLCB2
MYO1F	SASH3
MYO1F	SELPLG
MYO1F	SLA
MYO1F	SPI1
MYO1F	TBXAS1
MYO1F	TNFAIP8L2
MYO1F	TYROBP
MYO1F	WAS
NACA2	NACAP1
NCAPG	PTTG1
NCAPG	TROAP
NCF1	SPI1
NCF4	NCKAP1L
NCF4	RASGRP4
NCF4	SPI1
NCF4	STAB1
NCF4	TNFAIP8L2
NCF4	TYROBP
NCKAP1L	NFAM1
NCKAP1L	PARVG
NCKAP1L	PLCB2
NCKAP1L	PLEK
NCKAP1L	PTPRC
NCKAP1L	RNASE6
NCKAP1L	SAMSN1
NCKAP1L	SASH3
NCKAP1L	SLA
NCKAP1L	SLCO2B1
NCKAP1L	SPI1
NCKAP1L	TBXAS1
NCKAP1L	TFEC
NCKAP1L	TMC8
NCKAP1L	TYROBP
NCKAP1L	WAS
NDC80	SPC25
NDC80	TROAP
NDC80	UBE2C
NDN	SNRPN
NEK2	NUF2
NFAM1	RNASE6
NFAM1	SASH3
NFAM1	SLA
NFAM1	SPI1
NFAM1	TBXAS1
NFAM1	TYROBP
NKG7	PRF1
NLRP3	SLCO2B1
NSUN5P1	NSUN5P2
NUF2	TROAP
ORC1L	RAD54L
PAR-SN	SNRPN
PAR5	SNORD116-20
PAR5	SNORD116-28
PARVG	PLCB2
PARVG	SASH3
PARVG	SELPLG
PARVG	SLA
PARVG	SPI1
PARVG	TBXAS1
PARVG	TYROBP
PARVG	WAS
PBK	PKMYT1
PBK	PLK1
PBK	RRM2
PBK	TOP2A
PBK	TROAP
PCDH12	TIE1
PDIA3P	PDIA3
PKMYT1	TROAP
PLCB2	SASH3
PLCB2	SPI1
PLCB2	TYROBP
PLCB2	WAS
PLEK	SAMSN1
PLEK	SASH3
PLEK	TMC8
PLK1	RRM2
PLK1	TOP2A
PLK1	TROAP
PLK1	UHRF1
POM121C	POM121
PRKY	RPS4Y1
PTPRC	SLCO2B1
PTTG1	TROAP
PTTG1	UBE2C
PYHIN1	SH2D1A
RACGAP1	TOP2A
RACGAP1	TROAP
RAD51	SGOL1
RAD54L	TROAP
RNASE6	SASH3
RNASE6	SLA
RNASE6	SLCO2B1
RNASE6	SPI1
RNASE6	TBXAS1
RNASE6	TYROBP
RPL13AP20	RPL13AP3
RPL14	RPL32
RPL18	RPL28
RPSAP58	RPSA
RRM2	TOP2A
RRM2	TYMS
SAMSN1	SLA
SAMSN1	SLCO2B1
SASH3	SELPLG
SASH3	SLA
SASH3	SPI1
SASH3	TBXAS1
SASH3	TYROBP
SASH3	WAS
SELPLG	SPI1
SELPLG	TBXAS1
SELPLG	TYROBP
SH2D1A	SLAMF6
SIRPG	TIGIT
SKA3	TROAP
SLAMF6	ZNF831
SLA	SLCO2B1
SLA	TBXAS1
SLCO2B1	TBXAS1
SLCO2B1	TFEC
SNORD116-20	SNORD116-28
SPAG5	TROAP
SPI1	TBXAS1
SPI1	TNFAIP8L2
SPI1	TYROBP
SPI1	WAS
SUMO1P3	SUMO1
TBXAS1	TYROBP
TCEAL3	TCEAL6
TDGF1	TDGF3
TMEM176A	TMEM176B
TNFAIP8L2	TYROBP
TOP2A	TROAP
TOP2A	UBE2C
TOP2A	UHRF1
TPSAB1	TPSB2
TROAP	UBE2C
TROAP	UHRF1
TYROBP	WAS
UBE2C	UHRF1
UQCRHL	UQCRH
